location,date,context,change
Delhi,2020-05-06,parks,-0.95
Delhi,2020-05-07,parks,-0.95
Delhi,2020-05-08,parks,-0.95
Delhi,2020-05-09,parks,-0.95
Delhi,2020-05-10,parks,-0.96
Delhi,2020-05-11,parks,-0.95
Delhi,2020-05-12,parks,-0.95
Delhi,2020-05-13,parks,-0.94
Delhi,2020-05-14,parks,-0.94
Delhi,2020-05-15,parks,-0.94
Delhi,2020-05-16,parks,-0.94
Delhi,2020-05-17,parks,-0.95
Delhi,2020-05-18,parks,-0.93
Delhi,2020-05-19,parks,-0.92
Delhi,2020-05-20,parks,-0.91
Delhi,2020-05-21,parks,-0.92
Delhi,2020-05-22,parks,-0.91
Delhi,2020-05-23,parks,-0.92
Delhi,2020-05-24,parks,-0.93
Delhi,2020-05-25,parks,-0.92
Delhi,2020-05-26,parks,-0.91
Delhi,2020-05-27,parks,-0.91
Delhi,2020-05-28,parks,-0.91
Delhi,2020-05-29,parks,-0.91
Delhi,2020-05-30,parks,-0.91
Delhi,2020-05-31,parks,-0.93
Delhi,2020-06-01,parks,-0.9
Delhi,2020-06-02,parks,-0.9
Delhi,2020-06-03,parks,-0.9
Delhi,2020-06-04,parks,-0.9
Delhi,2020-06-05,parks,-0.88
Delhi,2020-06-06,parks,-0.89
Delhi,2020-06-07,parks,-0.9
Delhi,2020-06-08,parks,-0.87
Delhi,2020-06-09,parks,-0.88
Delhi,2020-06-10,parks,-0.88
Delhi,2020-06-11,parks,-0.87
Delhi,2020-06-12,parks,-0.86
Delhi,2020-06-13,parks,-0.87
Delhi,2020-06-14,parks,-0.89
Delhi,2020-06-15,parks,-0.86
Delhi,2020-06-16,parks,-0.87
Delhi,2020-06-17,parks,-0.87
Delhi,2020-06-18,parks,-0.87
Delhi,2020-06-19,parks,-0.86
Delhi,2020-06-20,parks,-0.87
Delhi,2020-06-21,parks,-0.9
Delhi,2020-06-22,parks,-0.86
Delhi,2020-06-23,parks,-0.85
Delhi,2020-06-24,parks,-0.85
Delhi,2020-06-25,parks,-0.86
Delhi,2020-06-26,parks,-0.85
Delhi,2020-06-27,parks,-0.87
Delhi,2020-06-28,parks,-0.88
Delhi,2020-06-29,parks,-0.85
Delhi,2020-06-30,parks,-0.83
Delhi,2020-07-01,parks,-0.84
Delhi,2020-07-02,parks,-0.84
Delhi,2020-07-03,parks,-0.84
Delhi,2020-07-04,parks,-0.85
Delhi,2020-07-05,parks,-0.86
Delhi,2020-07-06,parks,-0.82
Delhi,2020-07-07,parks,-0.82
Delhi,2020-07-08,parks,-0.83
Delhi,2020-07-09,parks,-0.83
Delhi,2020-07-10,parks,-0.83
Delhi,2020-07-11,parks,-0.84
Delhi,2020-07-12,parks,-0.85
Delhi,2020-07-13,parks,-0.82
Delhi,2020-07-14,parks,-0.81
Delhi,2020-07-15,parks,-0.8
Delhi,2020-07-16,parks,-0.81
Delhi,2020-07-17,parks,-0.8
Delhi,2020-07-18,parks,-0.81
Delhi,2020-07-19,parks,-0.84
Delhi,2020-07-20,parks,-0.78
Delhi,2020-07-21,parks,-0.8
Delhi,2020-07-22,parks,-0.8
Delhi,2020-07-23,parks,-0.8
Delhi,2020-07-24,parks,-0.8
Delhi,2020-07-25,parks,-0.8
Delhi,2020-07-26,parks,-0.82
Delhi,2020-07-27,parks,-0.78
Delhi,2020-07-28,parks,-0.78
Delhi,2020-07-29,parks,-0.79
Delhi,2020-07-30,parks,-0.76
Delhi,2020-07-31,parks,-0.76
Delhi,2020-08-01,parks,-0.78
Delhi,2020-08-02,parks,-0.79
Delhi,2020-08-03,parks,-0.77
Delhi,2020-08-04,parks,-0.75
Delhi,2020-08-05,parks,-0.76
Delhi,2020-08-06,parks,-0.76
Delhi,2020-08-07,parks,-0.75
Delhi,2020-08-08,parks,-0.75
Delhi,2020-08-09,parks,-0.79
Delhi,2020-08-10,parks,-0.73
Delhi,2020-08-11,parks,-0.72
Delhi,2020-08-12,parks,-0.75
Delhi,2020-08-13,parks,-0.78
Delhi,2020-08-14,parks,-0.73
Delhi,2020-08-15,parks,-0.78
Delhi,2020-08-16,parks,-0.77
Delhi,2020-08-17,parks,-0.71
Delhi,2020-08-18,parks,-0.7
Delhi,2020-08-19,parks,-0.76
Delhi,2020-08-20,parks,-0.75
Delhi,2020-08-21,parks,-0.69
Delhi,2020-08-22,parks,-0.69
Delhi,2020-08-23,parks,-0.72
Delhi,2020-08-24,parks,-0.66
Delhi,2020-08-25,parks,-0.65
Delhi,2020-08-26,parks,-0.66
Delhi,2020-08-27,parks,-0.66
Delhi,2020-08-28,parks,-0.67
Delhi,2020-08-29,parks,-0.65
Delhi,2020-08-30,parks,-0.68
Delhi,2020-08-31,parks,-0.61
Delhi,2020-09-01,parks,-0.61
Delhi,2020-02-15,transit_stations,0.06
Delhi,2020-02-16,transit_stations,0.06
Delhi,2020-02-17,transit_stations,0.02
Delhi,2020-02-18,transit_stations,0.03
Delhi,2020-02-19,transit_stations,0.02
Delhi,2020-02-20,transit_stations,0.04
Delhi,2020-02-21,transit_stations,-0.08
Delhi,2020-02-22,transit_stations,0
Delhi,2020-02-23,transit_stations,0.03
Delhi,2020-02-24,transit_stations,0.02
Delhi,2020-02-25,transit_stations,-0.02
Delhi,2020-02-26,transit_stations,-0.07
Delhi,2020-02-27,transit_stations,-0.05
Delhi,2020-02-28,transit_stations,-0.04
Delhi,2020-02-29,transit_stations,-0.05
Delhi,2020-03-01,transit_stations,-0.03
Delhi,2020-03-02,transit_stations,-0.05
Delhi,2020-03-03,transit_stations,-0.02
Delhi,2020-03-04,transit_stations,-0.03
Delhi,2020-03-05,transit_stations,-0.04
Delhi,2020-03-06,transit_stations,-0.05
Delhi,2020-03-07,transit_stations,0.01
Delhi,2020-03-08,transit_stations,-0.07
Delhi,2020-03-09,transit_stations,-0.2
Delhi,2020-03-10,transit_stations,-0.6
Delhi,2020-03-11,transit_stations,-0.15
Delhi,2020-03-12,transit_stations,-0.1
Delhi,2020-03-13,transit_stations,-0.12
Delhi,2020-03-14,transit_stations,-0.17
Delhi,2020-03-15,transit_stations,-0.15
Delhi,2020-03-16,transit_stations,-0.13
Delhi,2020-03-17,transit_stations,-0.17
Delhi,2020-03-18,transit_stations,-0.2
Delhi,2020-03-19,transit_stations,-0.24
Delhi,2020-03-20,transit_stations,-0.31
Delhi,2020-03-21,transit_stations,-0.4
Delhi,2020-03-22,transit_stations,-0.81
Delhi,2020-03-23,transit_stations,-0.74
Delhi,2020-03-24,transit_stations,-0.82
Delhi,2020-03-25,transit_stations,-0.87
Delhi,2020-03-26,transit_stations,-0.87
Delhi,2020-03-27,transit_stations,-0.87
Delhi,2020-03-28,transit_stations,-0.85
Delhi,2020-03-29,transit_stations,-0.84
Delhi,2020-03-30,transit_stations,-0.86
Delhi,2020-03-31,transit_stations,-0.86
Delhi,2020-04-01,transit_stations,-0.87
Delhi,2020-04-02,transit_stations,-0.88
Delhi,2020-04-03,transit_stations,-0.87
Delhi,2020-04-04,transit_stations,-0.86
Delhi,2020-04-05,transit_stations,-0.86
Delhi,2020-04-06,transit_stations,-0.87
Delhi,2020-04-07,transit_stations,-0.84
Delhi,2020-04-08,transit_stations,-0.84
Delhi,2020-04-09,transit_stations,-0.85
Delhi,2020-04-10,transit_stations,-0.86
Delhi,2020-04-11,transit_stations,-0.85
Delhi,2020-04-12,transit_stations,-0.84
Delhi,2020-04-13,transit_stations,-0.85
Delhi,2020-04-14,transit_stations,-0.85
Delhi,2020-04-15,transit_stations,-0.84
Delhi,2020-04-16,transit_stations,-0.83
Delhi,2020-04-17,transit_stations,-0.83
Delhi,2020-04-18,transit_stations,-0.83
Delhi,2020-04-19,transit_stations,-0.82
Delhi,2020-04-20,transit_stations,-0.83
Delhi,2020-04-21,transit_stations,-0.84
Delhi,2020-04-22,transit_stations,-0.84
Delhi,2020-04-23,transit_stations,-0.84
Delhi,2020-04-24,transit_stations,-0.84
Delhi,2020-04-25,transit_stations,-0.83
Delhi,2020-04-26,transit_stations,-0.82
Delhi,2020-04-27,transit_stations,-0.83
Delhi,2020-04-28,transit_stations,-0.83
Delhi,2020-04-29,transit_stations,-0.82
Delhi,2020-04-30,transit_stations,-0.82
Delhi,2020-05-01,transit_stations,-0.82
Delhi,2020-05-02,transit_stations,-0.81
Delhi,2020-05-03,transit_stations,-0.8
Delhi,2020-05-04,transit_stations,-0.77
Delhi,2020-05-05,transit_stations,-0.77
Delhi,2020-05-06,transit_stations,-0.76
Delhi,2020-05-07,transit_stations,-0.78
Delhi,2020-05-08,transit_stations,-0.76
Delhi,2020-05-09,transit_stations,-0.75
Delhi,2020-05-10,transit_stations,-0.74
Delhi,2020-05-11,transit_stations,-0.75
Delhi,2020-05-12,transit_stations,-0.75
Delhi,2020-05-13,transit_stations,-0.73
Delhi,2020-05-14,transit_stations,-0.74
Delhi,2020-05-15,transit_stations,-0.73
Delhi,2020-05-16,transit_stations,-0.72
Delhi,2020-05-17,transit_stations,-0.71
Delhi,2020-05-18,transit_stations,-0.71
Delhi,2020-05-19,transit_stations,-0.67
Delhi,2020-05-20,transit_stations,-0.65
Delhi,2020-05-21,transit_stations,-0.65
Delhi,2020-05-22,transit_stations,-0.65
Delhi,2020-05-23,transit_stations,-0.65
Delhi,2020-05-24,transit_stations,-0.64
Delhi,2020-05-25,transit_stations,-0.69
Delhi,2020-05-26,transit_stations,-0.63
Delhi,2020-05-27,transit_stations,-0.63
Delhi,2020-05-28,transit_stations,-0.63
Delhi,2020-05-29,transit_stations,-0.64
Delhi,2020-05-30,transit_stations,-0.62
Delhi,2020-05-31,transit_stations,-0.63
Delhi,2020-06-01,transit_stations,-0.59
Delhi,2020-06-02,transit_stations,-0.59
Delhi,2020-06-03,transit_stations,-0.58
Delhi,2020-06-04,transit_stations,-0.59
Delhi,2020-06-05,transit_stations,-0.59
Delhi,2020-06-06,transit_stations,-0.58
Delhi,2020-06-07,transit_stations,-0.58
Delhi,2020-06-08,transit_stations,-0.58
Delhi,2020-06-09,transit_stations,-0.58
Delhi,2020-06-10,transit_stations,-0.57
Delhi,2020-06-11,transit_stations,-0.58
Delhi,2020-06-12,transit_stations,-0.58
Delhi,2020-06-13,transit_stations,-0.57
Delhi,2020-06-14,transit_stations,-0.57
Delhi,2020-06-15,transit_stations,-0.59
Delhi,2020-06-16,transit_stations,-0.59
Delhi,2020-06-17,transit_stations,-0.59
Delhi,2020-06-18,transit_stations,-0.6
Delhi,2020-06-19,transit_stations,-0.6
Delhi,2020-06-20,transit_stations,-0.57
Delhi,2020-06-21,transit_stations,-0.62
Delhi,2020-06-22,transit_stations,-0.58
Delhi,2020-06-23,transit_stations,-0.57
Delhi,2020-06-24,transit_stations,-0.57
Delhi,2020-06-25,transit_stations,-0.58
Delhi,2020-06-26,transit_stations,-0.58
Delhi,2020-06-27,transit_stations,-0.57
Delhi,2020-06-28,transit_stations,-0.57
Delhi,2020-06-29,transit_stations,-0.59
Delhi,2020-06-30,transit_stations,-0.58
Delhi,2020-07-01,transit_stations,-0.57
Delhi,2020-07-02,transit_stations,-0.58
Delhi,2020-07-03,transit_stations,-0.57
Delhi,2020-07-04,transit_stations,-0.55
Delhi,2020-07-05,transit_stations,-0.55
Delhi,2020-07-06,transit_stations,-0.56
Delhi,2020-07-07,transit_stations,-0.55
Delhi,2020-07-08,transit_stations,-0.56
Delhi,2020-07-09,transit_stations,-0.56
Delhi,2020-07-10,transit_stations,-0.56
Delhi,2020-07-11,transit_stations,-0.56
Delhi,2020-07-12,transit_stations,-0.54
Delhi,2020-07-13,transit_stations,-0.56
Delhi,2020-07-14,transit_stations,-0.55
Delhi,2020-07-15,transit_stations,-0.54
Delhi,2020-07-16,transit_stations,-0.54
Delhi,2020-07-17,transit_stations,-0.54
Delhi,2020-07-18,transit_stations,-0.52
Delhi,2020-07-19,transit_stations,-0.54
Delhi,2020-07-20,transit_stations,-0.53
Delhi,2020-07-21,transit_stations,-0.54
Delhi,2020-07-22,transit_stations,-0.54
Delhi,2020-07-23,transit_stations,-0.52
Delhi,2020-07-24,transit_stations,-0.52
Delhi,2020-07-25,transit_stations,-0.51
Delhi,2020-07-26,transit_stations,-0.5
Delhi,2020-07-27,transit_stations,-0.52
Delhi,2020-07-28,transit_stations,-0.51
Delhi,2020-07-29,transit_stations,-0.51
Delhi,2020-07-30,transit_stations,-0.5
Delhi,2020-07-31,transit_stations,-0.49
Delhi,2020-08-01,transit_stations,-0.52
Delhi,2020-08-02,transit_stations,-0.45
Delhi,2020-08-03,transit_stations,-0.54
Delhi,2020-08-04,transit_stations,-0.52
Delhi,2020-08-05,transit_stations,-0.52
Delhi,2020-08-06,transit_stations,-0.52
Delhi,2020-08-07,transit_stations,-0.51
Delhi,2020-08-08,transit_stations,-0.5
Delhi,2020-08-09,transit_stations,-0.48
Delhi,2020-08-10,transit_stations,-0.48
Delhi,2020-08-11,transit_stations,-0.49
Delhi,2020-08-12,transit_stations,-0.55
Delhi,2020-08-13,transit_stations,-0.55
Delhi,2020-08-14,transit_stations,-0.46
Delhi,2020-08-15,transit_stations,-0.63
Delhi,2020-08-16,transit_stations,-0.46
Delhi,2020-08-17,transit_stations,-0.46
Delhi,2020-08-18,transit_stations,-0.46
Delhi,2020-08-19,transit_stations,-0.52
Delhi,2020-08-20,transit_stations,-0.5
Delhi,2020-08-21,transit_stations,-0.45
Delhi,2020-08-22,transit_stations,-0.45
Delhi,2020-08-23,transit_stations,-0.44
Delhi,2020-08-24,transit_stations,-0.46
Delhi,2020-08-25,transit_stations,-0.45
Delhi,2020-08-26,transit_stations,-0.46
Delhi,2020-08-27,transit_stations,-0.47
Delhi,2020-08-28,transit_stations,-0.47
Delhi,2020-08-29,transit_stations,-0.44
Delhi,2020-08-30,transit_stations,-0.45
Delhi,2020-08-31,transit_stations,-0.45
Delhi,2020-09-01,transit_stations,-0.44
Delhi,2020-02-15,workplaces,0.04
Delhi,2020-02-16,workplaces,0.02
Delhi,2020-02-17,workplaces,0.01
Delhi,2020-02-18,workplaces,0.03
Delhi,2020-02-19,workplaces,0.03
Delhi,2020-02-20,workplaces,0.04
Delhi,2020-02-21,workplaces,-0.14
Delhi,2020-02-22,workplaces,0.01
Delhi,2020-02-23,workplaces,0.04
Delhi,2020-02-24,workplaces,0.02
Delhi,2020-02-25,workplaces,-0.03
Delhi,2020-02-26,workplaces,-0.05
Delhi,2020-02-27,workplaces,-0.01
Delhi,2020-02-28,workplaces,0
Delhi,2020-02-29,workplaces,0.05
Delhi,2020-03-01,workplaces,0.03
Delhi,2020-03-02,workplaces,0
Delhi,2020-03-03,workplaces,0.04
Delhi,2020-03-04,workplaces,0.03
Delhi,2020-03-05,workplaces,0.03
Delhi,2020-03-06,workplaces,0
Delhi,2020-03-07,workplaces,0.06
Delhi,2020-03-08,workplaces,0.07
Delhi,2020-03-09,workplaces,-0.18
Delhi,2020-03-10,workplaces,-0.79
Delhi,2020-03-11,workplaces,-0.11
Delhi,2020-03-12,workplaces,-0.02
Delhi,2020-03-13,workplaces,-0.02
Delhi,2020-03-14,workplaces,-0.07
Delhi,2020-03-15,workplaces,0.01
Delhi,2020-03-16,workplaces,-0.05
Delhi,2020-03-17,workplaces,-0.08
Delhi,2020-03-18,workplaces,-0.1
Delhi,2020-03-19,workplaces,-0.12
Delhi,2020-03-20,workplaces,-0.19
Delhi,2020-03-21,workplaces,-0.27
Delhi,2020-03-22,workplaces,-0.68
Delhi,2020-03-23,workplaces,-0.73
Delhi,2020-03-24,workplaces,-0.82
Delhi,2020-03-25,workplaces,-0.85
Delhi,2020-03-26,workplaces,-0.84
Delhi,2020-03-27,workplaces,-0.84
Delhi,2020-03-28,workplaces,-0.8
Delhi,2020-03-29,workplaces,-0.69
Delhi,2020-03-30,workplaces,-0.82
Delhi,2020-03-31,workplaces,-0.83
Delhi,2020-04-01,workplaces,-0.83
Delhi,2020-04-02,workplaces,-0.84
Delhi,2020-04-03,workplaces,-0.82
Delhi,2020-04-04,workplaces,-0.78
Delhi,2020-04-05,workplaces,-0.67
Delhi,2020-04-06,workplaces,-0.84
Delhi,2020-04-07,workplaces,-0.82
Delhi,2020-04-08,workplaces,-0.82
Delhi,2020-04-09,workplaces,-0.83
Delhi,2020-04-10,workplaces,-0.85
Delhi,2020-04-11,workplaces,-0.8
Delhi,2020-04-12,workplaces,-0.69
Delhi,2020-04-13,workplaces,-0.82
Delhi,2020-04-14,workplaces,-0.84
Delhi,2020-04-15,workplaces,-0.81
Delhi,2020-04-16,workplaces,-0.82
Delhi,2020-04-17,workplaces,-0.81
Delhi,2020-04-18,workplaces,-0.78
Delhi,2020-04-19,workplaces,-0.69
Delhi,2020-04-20,workplaces,-0.81
Delhi,2020-04-21,workplaces,-0.82
Delhi,2020-04-22,workplaces,-0.82
Delhi,2020-04-23,workplaces,-0.82
Delhi,2020-04-24,workplaces,-0.81
Delhi,2020-04-25,workplaces,-0.79
Delhi,2020-04-26,workplaces,-0.68
Delhi,2020-04-27,workplaces,-0.8
Delhi,2020-04-28,workplaces,-0.81
Delhi,2020-04-29,workplaces,-0.81
Delhi,2020-04-30,workplaces,-0.81
Delhi,2020-05-01,workplaces,-0.81
Delhi,2020-05-02,workplaces,-0.77
Delhi,2020-05-03,workplaces,-0.67
Delhi,2020-05-04,workplaces,-0.75
Delhi,2020-05-05,workplaces,-0.75
Delhi,2020-05-06,workplaces,-0.73
Delhi,2020-05-07,workplaces,-0.77
Delhi,2020-05-08,workplaces,-0.72
Delhi,2020-05-09,workplaces,-0.7
Delhi,2020-05-10,workplaces,-0.59
Delhi,2020-05-11,workplaces,-0.7
Delhi,2020-05-12,workplaces,-0.71
Delhi,2020-05-13,workplaces,-0.7
Delhi,2020-05-14,workplaces,-0.7
Delhi,2020-05-15,workplaces,-0.68
Delhi,2020-05-16,workplaces,-0.64
Delhi,2020-05-17,workplaces,-0.54
Delhi,2020-05-18,workplaces,-0.63
Delhi,2020-05-19,workplaces,-0.6
Delhi,2020-05-20,workplaces,-0.59
Delhi,2020-05-21,workplaces,-0.58
Delhi,2020-05-22,workplaces,-0.57
Delhi,2020-05-23,workplaces,-0.52
Delhi,2020-05-24,workplaces,-0.43
Delhi,2020-05-25,workplaces,-0.66
Delhi,2020-05-26,workplaces,-0.55
Delhi,2020-05-27,workplaces,-0.55
Delhi,2020-05-28,workplaces,-0.55
Delhi,2020-05-29,workplaces,-0.54
Delhi,2020-05-30,workplaces,-0.46
Delhi,2020-05-31,workplaces,-0.36
Delhi,2020-06-01,workplaces,-0.49
Delhi,2020-06-02,workplaces,-0.5
Delhi,2020-06-03,workplaces,-0.49
Delhi,2020-06-04,workplaces,-0.5
Delhi,2020-06-05,workplaces,-0.49
Delhi,2020-06-06,workplaces,-0.42
Delhi,2020-06-07,workplaces,-0.33
Delhi,2020-06-08,workplaces,-0.47
Delhi,2020-06-09,workplaces,-0.48
Delhi,2020-06-10,workplaces,-0.49
Delhi,2020-06-11,workplaces,-0.49
Delhi,2020-06-12,workplaces,-0.48
Delhi,2020-06-13,workplaces,-0.44
Delhi,2020-06-14,workplaces,-0.31
Delhi,2020-06-15,workplaces,-0.49
Delhi,2020-06-16,workplaces,-0.5
Delhi,2020-06-17,workplaces,-0.5
Delhi,2020-06-18,workplaces,-0.5
Delhi,2020-06-19,workplaces,-0.49
Delhi,2020-06-20,workplaces,-0.41
Delhi,2020-06-21,workplaces,-0.35
Delhi,2020-06-22,workplaces,-0.49
Delhi,2020-06-23,workplaces,-0.5
Delhi,2020-06-24,workplaces,-0.48
Delhi,2020-06-25,workplaces,-0.48
Delhi,2020-06-26,workplaces,-0.47
Delhi,2020-06-27,workplaces,-0.42
Delhi,2020-06-28,workplaces,-0.27
Delhi,2020-06-29,workplaces,-0.47
Delhi,2020-06-30,workplaces,-0.48
Delhi,2020-07-01,workplaces,-0.47
Delhi,2020-07-02,workplaces,-0.47
Delhi,2020-07-03,workplaces,-0.46
Delhi,2020-07-04,workplaces,-0.38
Delhi,2020-07-05,workplaces,-0.28
Delhi,2020-07-06,workplaces,-0.46
Delhi,2020-07-07,workplaces,-0.47
Delhi,2020-07-08,workplaces,-0.45
Delhi,2020-07-09,workplaces,-0.45
Delhi,2020-07-10,workplaces,-0.44
Delhi,2020-07-11,workplaces,-0.41
Delhi,2020-07-12,workplaces,-0.27
Delhi,2020-07-13,workplaces,-0.44
Delhi,2020-07-14,workplaces,-0.45
Delhi,2020-07-15,workplaces,-0.44
Delhi,2020-07-16,workplaces,-0.44
Delhi,2020-07-17,workplaces,-0.43
